2189,LongShot Old Ben Ale,32,Boston Beer Company (Samuel Adams)
2190,Sam Adams Light,32,Boston Beer Company (Samuel Adams)
2191,Samuel Adams American Kriek (Barrel Room Collection),32,Boston Beer Company (Samuel Adams)
2192,Samuel Adams Black Lager,32,Boston Beer Company (Samuel Adams)
2193,Samuel Adams Blackberry Witbier,32,Boston Beer Company (Samuel Adams)
2194,Samuel Adams Boston Ale (Stock Ale),32,Boston Beer Company (Samuel Adams)
2195,Samuel Adams Boston IPA,32,Boston Beer Company (Samuel Adams)
2196,Samuel Adams Boston Lager,32,Boston Beer Company (Samuel Adams)
2197,Samuel Adams Brick Red,32,Boston Beer Company (Samuel Adams)
2198,Samuel Adams Cherry Wheat,32,Boston Beer Company (Samuel Adams)
2199,Samuel Adams Chocolate Bock,32,Boston Beer Company (Samuel Adams)
2200,Samuel Adams Chocolate Chili Bock,32,Boston Beer Company (Samuel Adams)
2201,Samuel Adams Coastal Wheat,32,Boston Beer Company (Samuel Adams)
2202,Samuel Adams Cranberry Lambic,32,Boston Beer Company (Samuel Adams)
2203,Samuel Adams Cream Stout,32,Boston Beer Company (Samuel Adams)
2204,Samuel Adams Double Bock (Imperial Series),32,Boston Beer Company (Samuel Adams)
2205,Samuel Adams Dunkelweizen,32,Boston Beer Company (Samuel Adams)
2206,Samuel Adams English Ale,32,Boston Beer Company (Samuel Adams)
2207,Samuel Adams Hallertau Imperial Pilsner,32,Boston Beer Company (Samuel Adams)
2208,Samuel Adams Harvest Pumpkin Ale,32,Boston Beer Company (Samuel Adams)
2209,Samuel Adams Holiday Porter,32,Boston Beer Company (Samuel Adams)
2210,Samuel Adams Honey Porter,32,Boston Beer Company (Samuel Adams)
2211,Samuel Adams Imperial Stout,32,Boston Beer Company (Samuel Adams)
2212,Samuel Adams Imperial White,32,Boston Beer Company (Samuel Adams)
2213,Samuel Adams Irish Red,32,Boston Beer Company (Samuel Adams)
2214,Samuel Adams Latitude 48 IPA,32,Boston Beer Company (Samuel Adams)
